word	intval	ordinal	status	correction
eenhonderdenzestien	116	False	honderd_met_en	None
eenhonderdenzestienen	116	False	honderd_met_en	None
eenhonderdzeventien	117	False		None
eenhonderdzeventienen	117	False		None
eenonderdzeventien	117	False	h-less honderd	eenhonderdzeventien
eenonderdzeventienen	117	False	h-less honderd	None
honderdzeventien	117	False		None
honderdzeventienen	117	False		None
honderdenzeventien	117	False		None
honderdenzeventienen	117	False		None
eenzeventien	117	False	zonder_honderd	None
eenzeventienen	117	False	zonder_honderd	None
eenhonderdenzeventien	117	False	honderd_met_en	None
eenhonderdenzeventienen	117	False	honderd_met_en	None
eenhonderdzeuventien	117	False		eenhonderdzeventien
eenhonderdzeuventienen	117	False		None
eenonderdzeuventien	117	False	h-less honderd	eenhonderdzeventien
eenonderdzeuventienen	117	False	h-less honderd	None
honderdzeuventien	117	False		honderdzeventien
honderdzeuventienen	117	False		None
honderdenzeuventien	117	False		honderdenzeventien
honderdenzeuventienen	117	False		None
eenzeuventien	117	False	zonder_honderd	eenzeventien
eenzeuventienen	117	False	zonder_honderd	None
eenhonderdenzeuventien	117	False	honderd_met_en	eenhonderdenzeventien
eenhonderdenzeuventienen	117	False	honderd_met_en	None
eenhonderdachttien	118	False		None
eenhonderdachttienen	118	False		None
eenonderdachttien	118	False	h-less honderd	eenhonderdachttien
eenonderdachttienen	118	False	h-less honderd	None
honderdachttien	118	False		None
honderdachttienen	118	False		None
honderdenachttien	118	False		None
honderdenachttienen	118	False		None
eenachttien	118	False	zonder_honderd	None
eenachttienen	118	False	zonder_honderd	None
eenhonderdenachttien	118	False	honderd_met_en	None
eenhonderdenachttienen	118	False	honderd_met_en	None
eenhonderdnegentien	119	False		None
eenhonderdnegentienen	119	False		None
eenonderdnegentien	119	False	h-less honderd	eenhonderdnegentien
eenonderdnegentienen	119	False	h-less honderd	None
honderdnegentien	119	False		None
honderdnegentienen	119	False		None
honderdennegentien	119	False		None
honderdennegentienen	119	False		None
eennegentien	119	False	zonder_honderd	None
eennegentienen	119	False	zonder_honderd	None
eenhonderdennegentien	119	False	honderd_met_en	None
eenhonderdennegentienen	119	False	honderd_met_en	None
eenhonderdtwintig	120	False		None
eenhonderdtwintigen	120	False		None
eenonderdtwintig	120	False	h-less honderd	eenhonderdtwintig
eenonderdtwintigen	120	False	h-less honderd	None
honderdtwintig	120	False		None
honderdtwintigen	120	False		None
honderdentwintig	120	False		None
honderdentwintigen	120	False		None
eentwintig	120	False	zonder_honderd	None
eentwintigen	120	False	zonder_honderd	None
eenhonderdentwintig	120	False	honderd_met_en	None
eenhonderdentwintigen	120	False	honderd_met_en	None
eenhonderdeenentwintig	121	False		None
eenhonderdeenentwintigen	121	False		None
eenonderdeenentwintig	121	False	h-less honderd	eenhonderdeenentwintig
eenonderdeenentwintigen	121	False	h-less honderd	None
honderdeenentwintig	121	False		None
honderdeenentwintigen	121	False		None
honderdeneenentwintig	121	False		None
honderdeneenentwintigen	121	False		None
eeneenentwintig	121	False	zonder_honderd	None
eeneenentwintigen	121	False	zonder_honderd	None
eenhonderdeneenentwintig	121	False	honderd_met_en	None
eenhonderdeneenentwintigen	121	False	honderd_met_en	None
eenhonderdtweeëntwintig	122	False		None
eenhonderdtweeëntwintigen	122	False		None
eenonderdtweeëntwintig	122	False	h-less honderd	eenhonderdtweeëntwintig
eenonderdtweeëntwintigen	122	False	h-less honderd	None
honderdtweeëntwintig	122	False		None
honderdtweeëntwintigen	122	False		None
honderdentweeëntwintig	122	False		None
honderdentweeëntwintigen	122	False		None
eentweeëntwintig	122	False	zonder_honderd	None
eentweeëntwintigen	122	False	zonder_honderd	None
eenhonderdentweeëntwintig	122	False	honderd_met_en	None
eenhonderdentweeëntwintigen	122	False	honderd_met_en	None
eenhonderdtwee-entwintig	122	False	hyphen_variant	None
eenhonderdtwee-entwintigen	122	False	hyphen_variant	None
eenonderdtwee-entwintig	122	False	hyphen_variant,h-less honderd	eenhonderdtwee-entwintig
eenonderdtwee-entwintigen	122	False	hyphen_variant,h-less honderd	None
honderdtwee-entwintig	122	False	hyphen_variant	None
honderdtwee-entwintigen	122	False	hyphen_variant	None
honderdentwee-entwintig	122	False	hyphen_variant	None
honderdentwee-entwintigen	122	False	hyphen_variant	None
eentwee-entwintig	122	False	hyphen_variant,zonder_honderd	None
eentwee-entwintigen	122	False	hyphen_variant,zonder_honderd	None
eenhonderdentwee-entwintig	122	False	hyphen_variant,honderd_met_en	None
eenhonderdentwee-entwintigen	122	False	hyphen_variant,honderd_met_en	None
eenhonderdtweeentwintig	122	False	lacking-trema-or-hyphen	eenhonderdtweeëntwintig
eenhonderdtweeentwintigen	122	False	lacking-trema-or-hyphen	None
eenonderdtweeentwintig	122	False	lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeëntwintig
eenonderdtweeentwintigen	122	False	lacking-trema-or-hyphen,h-less honderd	None
honderdtweeentwintig	122	False	lacking-trema-or-hyphen	honderdtweeëntwintig
honderdtweeentwintigen	122	False	lacking-trema-or-hyphen	None
honderdentweeentwintig	122	False	lacking-trema-or-hyphen	honderdentweeëntwintig
honderdentweeentwintigen	122	False	lacking-trema-or-hyphen	None
eentweeentwintig	122	False	lacking-trema-or-hyphen,zonder_honderd	eentweeëntwintig
eentweeentwintigen	122	False	lacking-trema-or-hyphen,zonder_honderd	None
eenhonderdentweeentwintig	122	False	lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeëntwintig
eenhonderdentweeentwintigen	122	False	lacking-trema-or-hyphen,honderd_met_en	None
eenhonderddrieëntwintig	123	False		None
eenhonderddrieëntwintigen	123	False		None
eenonderddrieëntwintig	123	False	h-less honderd	eenhonderddrieëntwintig
eenonderddrieëntwintigen	123	False	h-less honderd	None
honderddrieëntwintig	123	False		None
honderddrieëntwintigen	123	False		None
honderdendrieëntwintig	123	False		None
honderdendrieëntwintigen	123	False		None
eendrieëntwintig	123	False	zonder_honderd	None
eendrieëntwintigen	123	False	zonder_honderd	None
eenhonderdendrieëntwintig	123	False	honderd_met_en	None
eenhonderdendrieëntwintigen	123	False	honderd_met_en	None
eenhonderddrie-entwintig	123	False	hyphen_variant	None
eenhonderddrie-entwintigen	123	False	hyphen_variant	None
eenonderddrie-entwintig	123	False	hyphen_variant,h-less honderd	eenhonderddrie-entwintig
eenonderddrie-entwintigen	123	False	hyphen_variant,h-less honderd	None
honderddrie-entwintig	123	False	hyphen_variant	None
honderddrie-entwintigen	123	False	hyphen_variant	None
honderdendrie-entwintig	123	False	hyphen_variant	None
honderdendrie-entwintigen	123	False	hyphen_variant	None
eendrie-entwintig	123	False	hyphen_variant,zonder_honderd	None
eendrie-entwintigen	123	False	hyphen_variant,zonder_honderd	None
eenhonderdendrie-entwintig	123	False	hyphen_variant,honderd_met_en	None
eenhonderdendrie-entwintigen	123	False	hyphen_variant,honderd_met_en	None
eenhonderddrieentwintig	123	False	lacking-trema-or-hyphen	eenhonderddrieëntwintig
eenhonderddrieentwintigen	123	False	lacking-trema-or-hyphen	None
eenonderddrieentwintig	123	False	lacking-trema-or-hyphen,h-less honderd	eenhonderddrieëntwintig
eenonderddrieentwintigen	123	False	lacking-trema-or-hyphen,h-less honderd	None
honderddrieentwintig	123	False	lacking-trema-or-hyphen	honderddrieëntwintig
honderddrieentwintigen	123	False	lacking-trema-or-hyphen	None
honderdendrieentwintig	123	False	lacking-trema-or-hyphen	honderdendrieëntwintig
honderdendrieentwintigen	123	False	lacking-trema-or-hyphen	None
eendrieentwintig	123	False	lacking-trema-or-hyphen,zonder_honderd	eendrieëntwintig
eendrieentwintigen	123	False	lacking-trema-or-hyphen,zonder_honderd	None
eenhonderdendrieentwintig	123	False	lacking-trema-or-hyphen,honderd_met_en	eenhonderdendrieëntwintig
eenhonderdendrieentwintigen	123	False	lacking-trema-or-hyphen,honderd_met_en	None
eenhonderdvierentwintig	124	False		None
eenhonderdvierentwintigen	124	False		None
eenonderdvierentwintig	124	False	h-less honderd	eenhonderdvierentwintig
eenonderdvierentwintigen	124	False	h-less honderd	None
honderdvierentwintig	124	False		None
honderdvierentwintigen	124	False		None
honderdenvierentwintig	124	False		None
honderdenvierentwintigen	124	False		None
eenvierentwintig	124	False	zonder_honderd	None
eenvierentwintigen	124	False	zonder_honderd	None
eenhonderdenvierentwintig	124	False	honderd_met_en	None
eenhonderdenvierentwintigen	124	False	honderd_met_en	None
eenhonderdvijfentwintig	125	False		None
eenhonderdvijfentwintigen	125	False		None
eenonderdvijfentwintig	125	False	h-less honderd	eenhonderdvijfentwintig
eenonderdvijfentwintigen	125	False	h-less honderd	None
honderdvijfentwintig	125	False		None
honderdvijfentwintigen	125	False		None
honderdenvijfentwintig	125	False		None
honderdenvijfentwintigen	125	False		None
eenvijfentwintig	125	False	zonder_honderd	None
eenvijfentwintigen	125	False	zonder_honderd	None
eenhonderdenvijfentwintig	125	False	honderd_met_en	None
eenhonderdenvijfentwintigen	125	False	honderd_met_en	None
eenhonderdzesentwintig	126	False		None
eenhonderdzesentwintigen	126	False		None
eenonderdzesentwintig	126	False	h-less honderd	eenhonderdzesentwintig
eenonderdzesentwintigen	126	False	h-less honderd	None
honderdzesentwintig	126	False		None
honderdzesentwintigen	126	False		None
honderdenzesentwintig	126	False		None
honderdenzesentwintigen	126	False		None
eenzesentwintig	126	False	zonder_honderd	None
eenzesentwintigen	126	False	zonder_honderd	None
eenhonderdenzesentwintig	126	False	honderd_met_en	None
eenhonderdenzesentwintigen	126	False	honderd_met_en	None
eenhonderdzevenentwintig	127	False		None
eenhonderdzevenentwintigen	127	False		None
eenonderdzevenentwintig	127	False	h-less honderd	eenhonderdzevenentwintig
eenonderdzevenentwintigen	127	False	h-less honderd	None
honderdzevenentwintig	127	False		None
honderdzevenentwintigen	127	False		None
honderdenzevenentwintig	127	False		None
honderdenzevenentwintigen	127	False		None
eenzevenentwintig	127	False	zonder_honderd	None
eenzevenentwintigen	127	False	zonder_honderd	None
eenhonderdenzevenentwintig	127	False	honderd_met_en	None
eenhonderdenzevenentwintigen	127	False	honderd_met_en	None
eenhonderdzeuvenentwintig	127	False		eenhonderdzevenentwintig
eenhonderdzeuvenentwintigen	127	False		None
eenonderdzeuvenentwintig	127	False	h-less honderd	eenhonderdzevenentwintig
eenonderdzeuvenentwintigen	127	False	h-less honderd	None
honderdzeuvenentwintig	127	False		honderdzevenentwintig
honderdzeuvenentwintigen	127	False		None
honderdenzeuvenentwintig	127	False		honderdenzevenentwintig
honderdenzeuvenentwintigen	127	False		None
eenzeuvenentwintig	127	False	zonder_honderd	eenzevenentwintig
eenzeuvenentwintigen	127	False	zonder_honderd	None
eenhonderdenzeuvenentwintig	127	False	honderd_met_en	eenhonderdenzevenentwintig
eenhonderdenzeuvenentwintigen	127	False	honderd_met_en	None
eenhonderdachtentwintig	128	False		None
eenhonderdachtentwintigen	128	False		None
eenonderdachtentwintig	128	False	h-less honderd	eenhonderdachtentwintig
eenonderdachtentwintigen	128	False	h-less honderd	None
honderdachtentwintig	128	False		None
honderdachtentwintigen	128	False		None
honderdenachtentwintig	128	False		None
honderdenachtentwintigen	128	False		None
eenachtentwintig	128	False	zonder_honderd	None
eenachtentwintigen	128	False	zonder_honderd	None
eenhonderdenachtentwintig	128	False	honderd_met_en	None
eenhonderdenachtentwintigen	128	False	honderd_met_en	None
eenhonderdnegenentwintig	129	False		None
eenhonderdnegenentwintigen	129	False		None
eenonderdnegenentwintig	129	False	h-less honderd	eenhonderdnegenentwintig
eenonderdnegenentwintigen	129	False	h-less honderd	None
honderdnegenentwintig	129	False		None
honderdnegenentwintigen	129	False		None
honderdennegenentwintig	129	False		None
honderdennegenentwintigen	129	False		None
eennegenentwintig	129	False	zonder_honderd	None
eennegenentwintigen	129	False	zonder_honderd	None
eenhonderdennegenentwintig	129	False	honderd_met_en	None
eenhonderdennegenentwintigen	129	False	honderd_met_en	None
eenhonderddertig	130	False		None
eenhonderddertigen	130	False		None
eenonderddertig	130	False	h-less honderd	eenhonderddertig
eenonderddertigen	130	False	h-less honderd	None
honderddertig	130	False		None
honderddertigen	130	False		None
honderdendertig	130	False		None
honderdendertigen	130	False		None
eendertig	130	False	zonder_honderd	None
eendertigen	130	False	zonder_honderd	None
eenhonderdendertig	130	False	honderd_met_en	None
eenhonderdendertigen	130	False	honderd_met_en	None
eenhonderdeenendertig	131	False		None
eenhonderdeenendertigen	131	False		None
eenonderdeenendertig	131	False	h-less honderd	eenhonderdeenendertig
eenonderdeenendertigen	131	False	h-less honderd	None
honderdeenendertig	131	False		None
honderdeenendertigen	131	False		None
honderdeneenendertig	131	False		None
honderdeneenendertigen	131	False		None
eeneenendertig	131	False	zonder_honderd	None
eeneenendertigen	131	False	zonder_honderd	None
eenhonderdeneenendertig	131	False	honderd_met_en	None
eenhonderdeneenendertigen	131	False	honderd_met_en	None
eenhonderdtweeëndertig	132	False		None
eenhonderdtweeëndertigen	132	False		None
eenonderdtweeëndertig	132	False	h-less honderd	eenhonderdtweeëndertig
eenonderdtweeëndertigen	132	False	h-less honderd	None
honderdtweeëndertig	132	False		None
honderdtweeëndertigen	132	False		None
honderdentweeëndertig	132	False		None
honderdentweeëndertigen	132	False		None
eentweeëndertig	132	False	zonder_honderd	None
eentweeëndertigen	132	False	zonder_honderd	None
eenhonderdentweeëndertig	132	False	honderd_met_en	None
eenhonderdentweeëndertigen	132	False	honderd_met_en	None
eenhonderdtwee-endertig	132	False	hyphen_variant	None
eenhonderdtwee-endertigen	132	False	hyphen_variant	None
eenonderdtwee-endertig	132	False	hyphen_variant,h-less honderd	eenhonderdtwee-endertig
eenonderdtwee-endertigen	132	False	hyphen_variant,h-less honderd	None
honderdtwee-endertig	132	False	hyphen_variant	None
honderdtwee-endertigen	132	False	hyphen_variant	None
honderdentwee-endertig	132	False	hyphen_variant	None
honderdentwee-endertigen	132	False	hyphen_variant	None
eentwee-endertig	132	False	hyphen_variant,zonder_honderd	None
eentwee-endertigen	132	False	hyphen_variant,zonder_honderd	None
eenhonderdentwee-endertig	132	False	hyphen_variant,honderd_met_en	None
eenhonderdentwee-endertigen	132	False	hyphen_variant,honderd_met_en	None
eenhonderdtweeendertig	132	False	lacking-trema-or-hyphen	eenhonderdtweeëndertig
eenhonderdtweeendertigen	132	False	lacking-trema-or-hyphen	None
eenonderdtweeendertig	132	False	lacking-trema-or-hyphen,h-less honderd	eenhonderdtweeëndertig
eenonderdtweeendertigen	132	False	lacking-trema-or-hyphen,h-less honderd	None
honderdtweeendertig	132	False	lacking-trema-or-hyphen	honderdtweeëndertig
honderdtweeendertigen	132	False	lacking-trema-or-hyphen	None
honderdentweeendertig	132	False	lacking-trema-or-hyphen	honderdentweeëndertig
honderdentweeendertigen	132	False	lacking-trema-or-hyphen	None
eentweeendertig	132	False	lacking-trema-or-hyphen,zonder_honderd	eentweeëndertig
eentweeendertigen	132	False	lacking-trema-or-hyphen,zonder_honderd	None
eenhonderdentweeendertig	132	False	lacking-trema-or-hyphen,honderd_met_en	eenhonderdentweeëndertig
eenhonderdentweeendertigen	132	False	lacking-trema-or-hyphen,honderd_met_en	None
eenhonderddrieëndertig	133	False		None
eenhonderddrieëndertigen	133	False		None
eenonderddrieëndertig	133	False	h-less honderd	eenhonderddrieëndertig
eenonderddrieëndertigen	133	False	h-less honderd	None
honderddrieëndertig	133	False		None
honderddrieëndertigen	133	False		None
honderdendrieëndertig	133	False		None
honderdendrieëndertigen	133	False		None
eendrieëndertig	133	False	zonder_honderd	None
eendrieëndertigen	133	False	zonder_honderd	None
eenhonderdendrieëndertig	133	False	honderd_met_en	None
eenhonderdendrieëndertigen	133	False	honderd_met_en	None
eenhonderddrie-endertig	133	False	hyphen_variant	None
eenhonderddrie-endertigen	133	False	hyphen_variant	None
eenonderddrie-endertig	133	False	hyphen_variant,h-less honderd	eenhonderddrie-endertig
eenonderddrie-endertigen	133	False	hyphen_variant,h-less honderd	None
honderddrie-endertig	133	False	hyphen_variant	None
honderddrie-endertigen	133	False	hyphen_variant	None
honderdendrie-endertig	133	False	hyphen_variant	None
honderdendrie-endertigen	133	False	hyphen_variant	None
eendrie-endertig	133	False	hyphen_variant,zonder_honderd	None
eendrie-endertigen	133	False	hyphen_variant,zonder_honderd	None
eenhonderdendrie-endertig	133	False	hyphen_variant,honderd_met_en	None
eenhonderdendrie-endertigen	133	False	hyphen_variant,honderd_met_en	None
eenhonderddrieendertig	133	False	lacking-trema-or-hyphen	eenhonderddrieëndertig
eenhonderddrieendertigen	133	False	lacking-trema-or-hyphen	None
