word	intval	ordinal	status	correction
zevenentveertigonderdste	4700	True	Flemish t-variant,h-less honderd	zevenenveertighonderdste
zeuvenentveertighonderdste	4700	True	Flemish t-variant	zevenenveertighonderdste
zeuvenentveertigonderdste	4700	True	Flemish t-variant,h-less honderd	zevenenveertighonderdste
achtenveertighonderdste	4800	True		None
achtenveertigonderdste	4800	True	h-less honderd	achtenveertighonderdste
achtentveertighonderdste	4800	True	Flemish t-variant	achtenveertighonderdste
achtentveertigonderdste	4800	True	Flemish t-variant,h-less honderd	achtenveertighonderdste
negenenveertighonderdste	4900	True		None
negenenveertigonderdste	4900	True	h-less honderd	negenenveertighonderdste
negenentveertighonderdste	4900	True	Flemish t-variant	negenenveertighonderdste
negenentveertigonderdste	4900	True	Flemish t-variant,h-less honderd	negenenveertighonderdste
vijfduizendste	5000	True		None
eenenvijftighonderdste	5100	True		None
eenenvijftigonderdste	5100	True	h-less honderd	eenenvijftighonderdste
eenentvijftighonderdste	5100	True	Flemish t-variant	eenenvijftighonderdste
eenentvijftigonderdste	5100	True	Flemish t-variant,h-less honderd	eenenvijftighonderdste
tweeënvijftighonderdste	5200	True		None
tweeënvijftigonderdste	5200	True	h-less honderd	tweeënvijftighonderdste
twee-envijftighonderdste	5200	True	hyphen_variant	None
twee-envijftigonderdste	5200	True	hyphen_variant,h-less honderd	twee-envijftighonderdste
tweeenvijftighonderdste	5200	True	lacking-trema-or-hyphen	tweeënvijftighonderdste
tweeenvijftigonderdste	5200	True	lacking-trema-or-hyphen,h-less honderd	tweeënvijftighonderdste
tweeëntvijftighonderdste	5200	True	Flemish t-variant	tweeënvijftighonderdste
tweeëntvijftigonderdste	5200	True	Flemish t-variant,h-less honderd	tweeënvijftighonderdste
twee-entvijftighonderdste	5200	True	Flemish t-variant,hyphen_variant	twee-envijftighonderdste
twee-entvijftigonderdste	5200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-envijftighonderdste
tweeentvijftighonderdste	5200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënvijftighonderdste
tweeentvijftigonderdste	5200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënvijftighonderdste
drieënvijftighonderdste	5300	True		None
drieënvijftigonderdste	5300	True	h-less honderd	drieënvijftighonderdste
drie-envijftighonderdste	5300	True	hyphen_variant	None
drie-envijftigonderdste	5300	True	hyphen_variant,h-less honderd	drie-envijftighonderdste
drieenvijftighonderdste	5300	True	lacking-trema-or-hyphen	drieënvijftighonderdste
drieenvijftigonderdste	5300	True	lacking-trema-or-hyphen,h-less honderd	drieënvijftighonderdste
drieëntvijftighonderdste	5300	True	Flemish t-variant	drieënvijftighonderdste
drieëntvijftigonderdste	5300	True	Flemish t-variant,h-less honderd	drieënvijftighonderdste
drie-entvijftighonderdste	5300	True	Flemish t-variant,hyphen_variant	drie-envijftighonderdste
drie-entvijftigonderdste	5300	True	Flemish t-variant,hyphen_variant,h-less honderd	drie-envijftighonderdste
drieentvijftighonderdste	5300	True	Flemish t-variant,lacking-trema-or-hyphen	drieënvijftighonderdste
drieentvijftigonderdste	5300	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënvijftighonderdste
vierenvijftighonderdste	5400	True		None
vierenvijftigonderdste	5400	True	h-less honderd	vierenvijftighonderdste
vierentvijftighonderdste	5400	True	Flemish t-variant	vierenvijftighonderdste
vierentvijftigonderdste	5400	True	Flemish t-variant,h-less honderd	vierenvijftighonderdste
vijfenvijftighonderdste	5500	True		None
vijfenvijftigonderdste	5500	True	h-less honderd	vijfenvijftighonderdste
vijfentvijftighonderdste	5500	True	Flemish t-variant	vijfenvijftighonderdste
vijfentvijftigonderdste	5500	True	Flemish t-variant,h-less honderd	vijfenvijftighonderdste
zesenvijftighonderdste	5600	True		None
zesenvijftigonderdste	5600	True	h-less honderd	zesenvijftighonderdste
zesentvijftighonderdste	5600	True	Flemish t-variant	zesenvijftighonderdste
zesentvijftigonderdste	5600	True	Flemish t-variant,h-less honderd	zesenvijftighonderdste
zevenenvijftighonderdste	5700	True		None
zevenenvijftigonderdste	5700	True	h-less honderd	zevenenvijftighonderdste
zeuvenenvijftighonderdste	5700	True		zevenenvijftighonderdste
zeuvenenvijftigonderdste	5700	True	h-less honderd	zevenenvijftighonderdste
zevenentvijftighonderdste	5700	True	Flemish t-variant	zevenenvijftighonderdste
zevenentvijftigonderdste	5700	True	Flemish t-variant,h-less honderd	zevenenvijftighonderdste
zeuvenentvijftighonderdste	5700	True	Flemish t-variant	zevenenvijftighonderdste
zeuvenentvijftigonderdste	5700	True	Flemish t-variant,h-less honderd	zevenenvijftighonderdste
achtenvijftighonderdste	5800	True		None
achtenvijftigonderdste	5800	True	h-less honderd	achtenvijftighonderdste
achtentvijftighonderdste	5800	True	Flemish t-variant	achtenvijftighonderdste
achtentvijftigonderdste	5800	True	Flemish t-variant,h-less honderd	achtenvijftighonderdste
negenenvijftighonderdste	5900	True		None
negenenvijftigonderdste	5900	True	h-less honderd	negenenvijftighonderdste
negenentvijftighonderdste	5900	True	Flemish t-variant	negenenvijftighonderdste
negenentvijftigonderdste	5900	True	Flemish t-variant,h-less honderd	negenenvijftighonderdste
zesduizendste	6000	True		None
eenenzestighonderdste	6100	True		None
eenenzestigonderdste	6100	True	h-less honderd	eenenzestighonderdste
eenentzestighonderdste	6100	True	Flemish t-variant	eenenzestighonderdste
eenentzestigonderdste	6100	True	Flemish t-variant,h-less honderd	eenenzestighonderdste
tweeënzestighonderdste	6200	True		None
tweeënzestigonderdste	6200	True	h-less honderd	tweeënzestighonderdste
twee-enzestighonderdste	6200	True	hyphen_variant	None
twee-enzestigonderdste	6200	True	hyphen_variant,h-less honderd	twee-enzestighonderdste
tweeenzestighonderdste	6200	True	lacking-trema-or-hyphen	tweeënzestighonderdste
tweeenzestigonderdste	6200	True	lacking-trema-or-hyphen,h-less honderd	tweeënzestighonderdste
tweeëntzestighonderdste	6200	True	Flemish t-variant	tweeënzestighonderdste
tweeëntzestigonderdste	6200	True	Flemish t-variant,h-less honderd	tweeënzestighonderdste
twee-entzestighonderdste	6200	True	Flemish t-variant,hyphen_variant	twee-enzestighonderdste
twee-entzestigonderdste	6200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-enzestighonderdste
tweeentzestighonderdste	6200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënzestighonderdste
tweeentzestigonderdste	6200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënzestighonderdste
drieënzestighonderdste	6300	True		None
drieënzestigonderdste	6300	True	h-less honderd	drieënzestighonderdste
drie-enzestighonderdste	6300	True	hyphen_variant	None
drie-enzestigonderdste	6300	True	hyphen_variant,h-less honderd	drie-enzestighonderdste
drieenzestighonderdste	6300	True	lacking-trema-or-hyphen	drieënzestighonderdste
drieenzestigonderdste	6300	True	lacking-trema-or-hyphen,h-less honderd	drieënzestighonderdste
drieëntzestighonderdste	6300	True	Flemish t-variant	drieënzestighonderdste
drieëntzestigonderdste	6300	True	Flemish t-variant,h-less honderd	drieënzestighonderdste
drie-entzestighonderdste	6300	True	Flemish t-variant,hyphen_variant	drie-enzestighonderdste
drie-entzestigonderdste	6300	True	Flemish t-variant,hyphen_variant,h-less honderd	drie-enzestighonderdste
drieentzestighonderdste	6300	True	Flemish t-variant,lacking-trema-or-hyphen	drieënzestighonderdste
drieentzestigonderdste	6300	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënzestighonderdste
vierenzestighonderdste	6400	True		None
vierenzestigonderdste	6400	True	h-less honderd	vierenzestighonderdste
vierentzestighonderdste	6400	True	Flemish t-variant	vierenzestighonderdste
vierentzestigonderdste	6400	True	Flemish t-variant,h-less honderd	vierenzestighonderdste
vijfenzestighonderdste	6500	True		None
vijfenzestigonderdste	6500	True	h-less honderd	vijfenzestighonderdste
vijfentzestighonderdste	6500	True	Flemish t-variant	vijfenzestighonderdste
vijfentzestigonderdste	6500	True	Flemish t-variant,h-less honderd	vijfenzestighonderdste
zesenzestighonderdste	6600	True		None
zesenzestigonderdste	6600	True	h-less honderd	zesenzestighonderdste
zesentzestighonderdste	6600	True	Flemish t-variant	zesenzestighonderdste
zesentzestigonderdste	6600	True	Flemish t-variant,h-less honderd	zesenzestighonderdste
zevenenzestighonderdste	6700	True		None
zevenenzestigonderdste	6700	True	h-less honderd	zevenenzestighonderdste
zeuvenenzestighonderdste	6700	True		zevenenzestighonderdste
zeuvenenzestigonderdste	6700	True	h-less honderd	zevenenzestighonderdste
zevenentzestighonderdste	6700	True	Flemish t-variant	zevenenzestighonderdste
zevenentzestigonderdste	6700	True	Flemish t-variant,h-less honderd	zevenenzestighonderdste
zeuvenentzestighonderdste	6700	True	Flemish t-variant	zevenenzestighonderdste
zeuvenentzestigonderdste	6700	True	Flemish t-variant,h-less honderd	zevenenzestighonderdste
achtenzestighonderdste	6800	True		None
achtenzestigonderdste	6800	True	h-less honderd	achtenzestighonderdste
achtentzestighonderdste	6800	True	Flemish t-variant	achtenzestighonderdste
achtentzestigonderdste	6800	True	Flemish t-variant,h-less honderd	achtenzestighonderdste
negenenzestighonderdste	6900	True		None
negenenzestigonderdste	6900	True	h-less honderd	negenenzestighonderdste
negenentzestighonderdste	6900	True	Flemish t-variant	negenenzestighonderdste
negenentzestigonderdste	6900	True	Flemish t-variant,h-less honderd	negenenzestighonderdste
zevenduizendste	7000	True		None
zeuvenduizendste	7000	True		zevenduizendste
eenenzeventighonderdste	7100	True		None
eenenzeventigonderdste	7100	True	h-less honderd	eenenzeventighonderdste
eenentzeventighonderdste	7100	True	Flemish t-variant	eenenzeventighonderdste
eenentzeventigonderdste	7100	True	Flemish t-variant,h-less honderd	eenenzeventighonderdste
tweeënzeventighonderdste	7200	True		None
tweeënzeventigonderdste	7200	True	h-less honderd	tweeënzeventighonderdste
twee-enzeventighonderdste	7200	True	hyphen_variant	None
twee-enzeventigonderdste	7200	True	hyphen_variant,h-less honderd	twee-enzeventighonderdste
tweeenzeventighonderdste	7200	True	lacking-trema-or-hyphen	tweeënzeventighonderdste
tweeenzeventigonderdste	7200	True	lacking-trema-or-hyphen,h-less honderd	tweeënzeventighonderdste
tweeëntzeventighonderdste	7200	True	Flemish t-variant	tweeënzeventighonderdste
tweeëntzeventigonderdste	7200	True	Flemish t-variant,h-less honderd	tweeënzeventighonderdste
twee-entzeventighonderdste	7200	True	Flemish t-variant,hyphen_variant	twee-enzeventighonderdste
twee-entzeventigonderdste	7200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-enzeventighonderdste
tweeentzeventighonderdste	7200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënzeventighonderdste
tweeentzeventigonderdste	7200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënzeventighonderdste
drieënzeventighonderdste	7300	True		None
drieënzeventigonderdste	7300	True	h-less honderd	drieënzeventighonderdste
drie-enzeventighonderdste	7300	True	hyphen_variant	None
drie-enzeventigonderdste	7300	True	hyphen_variant,h-less honderd	drie-enzeventighonderdste
drieenzeventighonderdste	7300	True	lacking-trema-or-hyphen	drieënzeventighonderdste
drieenzeventigonderdste	7300	True	lacking-trema-or-hyphen,h-less honderd	drieënzeventighonderdste
drieëntzeventighonderdste	7300	True	Flemish t-variant	drieënzeventighonderdste
drieëntzeventigonderdste	7300	True	Flemish t-variant,h-less honderd	drieënzeventighonderdste
drie-entzeventighonderdste	7300	True	Flemish t-variant,hyphen_variant	drie-enzeventighonderdste
drie-entzeventigonderdste	7300	True	Flemish t-variant,hyphen_variant,h-less honderd	drie-enzeventighonderdste
drieentzeventighonderdste	7300	True	Flemish t-variant,lacking-trema-or-hyphen	drieënzeventighonderdste
drieentzeventigonderdste	7300	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënzeventighonderdste
vierenzeventighonderdste	7400	True		None
vierenzeventigonderdste	7400	True	h-less honderd	vierenzeventighonderdste
vierentzeventighonderdste	7400	True	Flemish t-variant	vierenzeventighonderdste
vierentzeventigonderdste	7400	True	Flemish t-variant,h-less honderd	vierenzeventighonderdste
vijfenzeventighonderdste	7500	True		None
vijfenzeventigonderdste	7500	True	h-less honderd	vijfenzeventighonderdste
vijfentzeventighonderdste	7500	True	Flemish t-variant	vijfenzeventighonderdste
vijfentzeventigonderdste	7500	True	Flemish t-variant,h-less honderd	vijfenzeventighonderdste
zesenzeventighonderdste	7600	True		None
zesenzeventigonderdste	7600	True	h-less honderd	zesenzeventighonderdste
zesentzeventighonderdste	7600	True	Flemish t-variant	zesenzeventighonderdste
zesentzeventigonderdste	7600	True	Flemish t-variant,h-less honderd	zesenzeventighonderdste
zevenenzeventighonderdste	7700	True		None
zevenenzeventigonderdste	7700	True	h-less honderd	zevenenzeventighonderdste
zeuvenenzeventighonderdste	7700	True		zevenenzeventighonderdste
zeuvenenzeventigonderdste	7700	True	h-less honderd	zevenenzeventighonderdste
zevenentzeventighonderdste	7700	True	Flemish t-variant	zevenenzeventighonderdste
zevenentzeventigonderdste	7700	True	Flemish t-variant,h-less honderd	zevenenzeventighonderdste
zeuvenentzeventighonderdste	7700	True	Flemish t-variant	zevenenzeventighonderdste
zeuvenentzeventigonderdste	7700	True	Flemish t-variant,h-less honderd	zevenenzeventighonderdste
achtenzeventighonderdste	7800	True		None
achtenzeventigonderdste	7800	True	h-less honderd	achtenzeventighonderdste
achtentzeventighonderdste	7800	True	Flemish t-variant	achtenzeventighonderdste
achtentzeventigonderdste	7800	True	Flemish t-variant,h-less honderd	achtenzeventighonderdste
negenenzeventighonderdste	7900	True		None
negenenzeventigonderdste	7900	True	h-less honderd	negenenzeventighonderdste
negenentzeventighonderdste	7900	True	Flemish t-variant	negenenzeventighonderdste
negenentzeventigonderdste	7900	True	Flemish t-variant,h-less honderd	negenenzeventighonderdste
achtduizendste	8000	True		None
eenentachtighonderdste	8100	True		None
eenentachtigonderdste	8100	True	h-less honderd	eenentachtighonderdste
tweeëntachtighonderdste	8200	True		None
tweeëntachtigonderdste	8200	True	h-less honderd	tweeëntachtighonderdste
twee-entachtighonderdste	8200	True	hyphen_variant	None
twee-entachtigonderdste	8200	True	hyphen_variant,h-less honderd	twee-entachtighonderdste
tweeentachtighonderdste	8200	True	lacking-trema-or-hyphen	tweeëntachtighonderdste
tweeentachtigonderdste	8200	True	lacking-trema-or-hyphen,h-less honderd	tweeëntachtighonderdste
drieëntachtighonderdste	8300	True		None
drieëntachtigonderdste	8300	True	h-less honderd	drieëntachtighonderdste
drie-entachtighonderdste	8300	True	hyphen_variant	None
drie-entachtigonderdste	8300	True	hyphen_variant,h-less honderd	drie-entachtighonderdste
drieentachtighonderdste	8300	True	lacking-trema-or-hyphen	drieëntachtighonderdste
drieentachtigonderdste	8300	True	lacking-trema-or-hyphen,h-less honderd	drieëntachtighonderdste
vierentachtighonderdste	8400	True		None
vierentachtigonderdste	8400	True	h-less honderd	vierentachtighonderdste
vijfentachtighonderdste	8500	True		None
vijfentachtigonderdste	8500	True	h-less honderd	vijfentachtighonderdste
zesentachtighonderdste	8600	True		None
zesentachtigonderdste	8600	True	h-less honderd	zesentachtighonderdste
zevenentachtighonderdste	8700	True		None
zevenentachtigonderdste	8700	True	h-less honderd	zevenentachtighonderdste
zeuvenentachtighonderdste	8700	True		zevenentachtighonderdste
zeuvenentachtigonderdste	8700	True	h-less honderd	zevenentachtighonderdste
achtentachtighonderdste	8800	True		None
achtentachtigonderdste	8800	True	h-less honderd	achtentachtighonderdste
negenentachtighonderdste	8900	True		None
negenentachtigonderdste	8900	True	h-less honderd	negenentachtighonderdste
negenduizendste	9000	True		None
eenennegentighonderdste	9100	True		None
eenennegentigonderdste	9100	True	h-less honderd	eenennegentighonderdste
eenentnegentighonderdste	9100	True	Flemish t-variant	eenennegentighonderdste
eenentnegentigonderdste	9100	True	Flemish t-variant,h-less honderd	eenennegentighonderdste
tweeënnegentighonderdste	9200	True		None
tweeënnegentigonderdste	9200	True	h-less honderd	tweeënnegentighonderdste
twee-ennegentighonderdste	9200	True	hyphen_variant	None
twee-ennegentigonderdste	9200	True	hyphen_variant,h-less honderd	twee-ennegentighonderdste
tweeennegentighonderdste	9200	True	lacking-trema-or-hyphen	tweeënnegentighonderdste
tweeennegentigonderdste	9200	True	lacking-trema-or-hyphen,h-less honderd	tweeënnegentighonderdste
tweeëntnegentighonderdste	9200	True	Flemish t-variant	tweeënnegentighonderdste
tweeëntnegentigonderdste	9200	True	Flemish t-variant,h-less honderd	tweeënnegentighonderdste
twee-entnegentighonderdste	9200	True	Flemish t-variant,hyphen_variant	twee-ennegentighonderdste
twee-entnegentigonderdste	9200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-ennegentighonderdste
tweeentnegentighonderdste	9200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënnegentighonderdste
tweeentnegentigonderdste	9200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënnegentighonderdste
drieënnegentighonderdste	9300	True		None
drieënnegentigonderdste	9300	True	h-less honderd	drieënnegentighonderdste
drie-ennegentighonderdste	9300	True	hyphen_variant	None
drie-ennegentigonderdste	9300	True	hyphen_variant,h-less honderd	drie-ennegentighonderdste
drieennegentighonderdste	9300	True	lacking-trema-or-hyphen	drieënnegentighonderdste
drieennegentigonderdste	9300	True	lacking-trema-or-hyphen,h-less honderd	drieënnegentighonderdste
drieëntnegentighonderdste	9300	True	Flemish t-variant	drieënnegentighonderdste
drieëntnegentigonderdste	9300	True	Flemish t-variant,h-less honderd	drieënnegentighonderdste
drie-entnegentighonderdste	9300	True	Flemish t-variant,hyphen_variant	drie-ennegentighonderdste
drie-entnegentigonderdste	9300	True	Flemish t-variant,hyphen_variant,h-less honderd	drie-ennegentighonderdste
drieentnegentighonderdste	9300	True	Flemish t-variant,lacking-trema-or-hyphen	drieënnegentighonderdste
drieentnegentigonderdste	9300	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënnegentighonderdste
vierennegentighonderdste	9400	True		None
vierennegentigonderdste	9400	True	h-less honderd	vierennegentighonderdste
vierentnegentighonderdste	9400	True	Flemish t-variant	vierennegentighonderdste
vierentnegentigonderdste	9400	True	Flemish t-variant,h-less honderd	vierennegentighonderdste
vijfennegentighonderdste	9500	True		None
vijfennegentigonderdste	9500	True	h-less honderd	vijfennegentighonderdste
vijfentnegentighonderdste	9500	True	Flemish t-variant	vijfennegentighonderdste
vijfentnegentigonderdste	9500	True	Flemish t-variant,h-less honderd	vijfennegentighonderdste
zesennegentighonderdste	9600	True		None
zesennegentigonderdste	9600	True	h-less honderd	zesennegentighonderdste
zesentnegentighonderdste	9600	True	Flemish t-variant	zesennegentighonderdste
zesentnegentigonderdste	9600	True	Flemish t-variant,h-less honderd	zesennegentighonderdste
zevenennegentighonderdste	9700	True		None
zevenennegentigonderdste	9700	True	h-less honderd	zevenennegentighonderdste
zeuvenennegentighonderdste	9700	True		zevenennegentighonderdste
zeuvenennegentigonderdste	9700	True	h-less honderd	zevenennegentighonderdste
zevenentnegentighonderdste	9700	True	Flemish t-variant	zevenennegentighonderdste
zevenentnegentigonderdste	9700	True	Flemish t-variant,h-less honderd	zevenennegentighonderdste
zeuvenentnegentighonderdste	9700	True	Flemish t-variant	zevenennegentighonderdste
zeuvenentnegentigonderdste	9700	True	Flemish t-variant,h-less honderd	zevenennegentighonderdste
achtennegentighonderdste	9800	True		None
achtennegentigonderdste	9800	True	h-less honderd	achtennegentighonderdste
achtentnegentighonderdste	9800	True	Flemish t-variant	achtennegentighonderdste
achtentnegentigonderdste	9800	True	Flemish t-variant,h-less honderd	achtennegentighonderdste
negenennegentighonderdste	9900	True		None
negenennegentigonderdste	9900	True	h-less honderd	negenennegentighonderdste
negenentnegentighonderdste	9900	True	Flemish t-variant	negenennegentighonderdste
negenentnegentigonderdste	9900	True	Flemish t-variant,h-less honderd	negenennegentighonderdste
negenhonderdnegenennegentigduizendste	999000	True		None
negenonderdnegenennegentigduizendste	999000	True	h-less honderd	negenhonderdnegenennegentigduizendste
negenhonderdennegenennegentigduizendste	999000	True	honderd_met_en	None
negenhonderdnegenentnegentigduizendste	999000	True	Flemish t-variant	negenhonderdnegenennegentigduizendste
negenonderdnegenentnegentigduizendste	999000	True	Flemish t-variant,h-less honderd	negenhonderdnegenennegentigduizendste
negenhonderdennegenentnegentigduizendste	999000	True	Flemish t-variant,honderd_met_en	negenhonderdennegenennegentigduizendste
elfhonderdste	1100	True		None
elfonderdste	1100	True	h-less honderd	elfhonderdste
twaalfhonderdste	1200	True		None
twaalfonderdste	1200	True	h-less honderd	twaalfhonderdste
dertienhonderdste	1300	True		None
dertienonderdste	1300	True	h-less honderd	dertienhonderdste
veertienhonderdste	1400	True		None
veertienonderdste	1400	True	h-less honderd	veertienhonderdste
vijftienhonderdste	1500	True		None
vijftienonderdste	1500	True	h-less honderd	vijftienhonderdste
zestienhonderdste	1600	True		None
zestienonderdste	1600	True	h-less honderd	zestienhonderdste
zeventienhonderdste	1700	True		None
zeventienonderdste	1700	True	h-less honderd	zeventienhonderdste
zeuventienhonderdste	1700	True		zeventienhonderdste
zeuventienonderdste	1700	True	h-less honderd	zeventienhonderdste
achttienhonderdste	1800	True		None
achttienonderdste	1800	True	h-less honderd	achttienhonderdste
negentienhonderdste	1900	True		None
negentienonderdste	1900	True	h-less honderd	negentienhonderdste
eenentwintighonderdste	2100	True		None
eenentwintigonderdste	2100	True	h-less honderd	eenentwintighonderdste
tweeëntwintighonderdste	2200	True		None
tweeëntwintigonderdste	2200	True	h-less honderd	tweeëntwintighonderdste
twee-entwintighonderdste	2200	True	hyphen_variant	None
twee-entwintigonderdste	2200	True	hyphen_variant,h-less honderd	twee-entwintighonderdste
tweeentwintighonderdste	2200	True	lacking-trema-or-hyphen	tweeëntwintighonderdste
tweeentwintigonderdste	2200	True	lacking-trema-or-hyphen,h-less honderd	tweeëntwintighonderdste
drieëntwintighonderdste	2300	True		None
drieëntwintigonderdste	2300	True	h-less honderd	drieëntwintighonderdste
drie-entwintighonderdste	2300	True	hyphen_variant	None
drie-entwintigonderdste	2300	True	hyphen_variant,h-less honderd	drie-entwintighonderdste
drieentwintighonderdste	2300	True	lacking-trema-or-hyphen	drieëntwintighonderdste
drieentwintigonderdste	2300	True	lacking-trema-or-hyphen,h-less honderd	drieëntwintighonderdste
vierentwintighonderdste	2400	True		None
vierentwintigonderdste	2400	True	h-less honderd	vierentwintighonderdste
vijfentwintighonderdste	2500	True		None
vijfentwintigonderdste	2500	True	h-less honderd	vijfentwintighonderdste
zesentwintighonderdste	2600	True		None
zesentwintigonderdste	2600	True	h-less honderd	zesentwintighonderdste
zevenentwintighonderdste	2700	True		None
zevenentwintigonderdste	2700	True	h-less honderd	zevenentwintighonderdste
zeuvenentwintighonderdste	2700	True		zevenentwintighonderdste
zeuvenentwintigonderdste	2700	True	h-less honderd	zevenentwintighonderdste
achtentwintighonderdste	2800	True		None
achtentwintigonderdste	2800	True	h-less honderd	achtentwintighonderdste
negenentwintighonderdste	2900	True		None
negenentwintigonderdste	2900	True	h-less honderd	negenentwintighonderdste
drieduizendste	3000	True		None
eenendertighonderdste	3100	True		None
eenendertigonderdste	3100	True	h-less honderd	eenendertighonderdste
tweeëndertighonderdste	3200	True		None
tweeëndertigonderdste	3200	True	h-less honderd	tweeëndertighonderdste
twee-endertighonderdste	3200	True	hyphen_variant	None
twee-endertigonderdste	3200	True	hyphen_variant,h-less honderd	twee-endertighonderdste
tweeendertighonderdste	3200	True	lacking-trema-or-hyphen	tweeëndertighonderdste
tweeendertigonderdste	3200	True	lacking-trema-or-hyphen,h-less honderd	tweeëndertighonderdste
drieëndertighonderdste	3300	True		None
drieëndertigonderdste	3300	True	h-less honderd	drieëndertighonderdste
drie-endertighonderdste	3300	True	hyphen_variant	None
drie-endertigonderdste	3300	True	hyphen_variant,h-less honderd	drie-endertighonderdste
drieendertighonderdste	3300	True	lacking-trema-or-hyphen	drieëndertighonderdste
drieendertigonderdste	3300	True	lacking-trema-or-hyphen,h-less honderd	drieëndertighonderdste
vierendertighonderdste	3400	True		None
vierendertigonderdste	3400	True	h-less honderd	vierendertighonderdste
vijfendertighonderdste	3500	True		None
vijfendertigonderdste	3500	True	h-less honderd	vijfendertighonderdste
zesendertighonderdste	3600	True		None
zesendertigonderdste	3600	True	h-less honderd	zesendertighonderdste
zevenendertighonderdste	3700	True		None
zevenendertigonderdste	3700	True	h-less honderd	zevenendertighonderdste
zeuvenendertighonderdste	3700	True		zevenendertighonderdste
zeuvenendertigonderdste	3700	True	h-less honderd	zevenendertighonderdste
achtendertighonderdste	3800	True		None
achtendertigonderdste	3800	True	h-less honderd	achtendertighonderdste
negenendertighonderdste	3900	True		None
negenendertigonderdste	3900	True	h-less honderd	negenendertighonderdste
vierduizendste	4000	True		None
eenenveertighonderdste	4100	True		None
eenenveertigonderdste	4100	True	h-less honderd	eenenveertighonderdste
eenentveertighonderdste	4100	True	Flemish t-variant	eenenveertighonderdste
eenentveertigonderdste	4100	True	Flemish t-variant,h-less honderd	eenenveertighonderdste
tweeënveertighonderdste	4200	True		None
tweeënveertigonderdste	4200	True	h-less honderd	tweeënveertighonderdste
twee-enveertighonderdste	4200	True	hyphen_variant	None
twee-enveertigonderdste	4200	True	hyphen_variant,h-less honderd	twee-enveertighonderdste
tweeenveertighonderdste	4200	True	lacking-trema-or-hyphen	tweeënveertighonderdste
tweeenveertigonderdste	4200	True	lacking-trema-or-hyphen,h-less honderd	tweeënveertighonderdste
tweeëntveertighonderdste	4200	True	Flemish t-variant	tweeënveertighonderdste
tweeëntveertigonderdste	4200	True	Flemish t-variant,h-less honderd	tweeënveertighonderdste
twee-entveertighonderdste	4200	True	Flemish t-variant,hyphen_variant	twee-enveertighonderdste
twee-entveertigonderdste	4200	True	Flemish t-variant,hyphen_variant,h-less honderd	twee-enveertighonderdste
tweeentveertighonderdste	4200	True	Flemish t-variant,lacking-trema-or-hyphen	tweeënveertighonderdste
tweeentveertigonderdste	4200	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënveertighonderdste
drieënveertighonderdste	4300	True		None
drieënveertigonderdste	4300	True	h-less honderd	drieënveertighonderdste
drie-enveertighonderdste	4300	True	hyphen_variant	None
drie-enveertigonderdste	4300	True	hyphen_variant,h-less honderd	drie-enveertighonderdste
drieenveertighonderdste	4300	True	lacking-trema-or-hyphen	drieënveertighonderdste
drieenveertigonderdste	4300	True	lacking-trema-or-hyphen,h-less honderd	drieënveertighonderdste
drieëntveertighonderdste	4300	True	Flemish t-variant	drieënveertighonderdste
drieëntveertigonderdste	4300	True	Flemish t-variant,h-less honderd	drieënveertighonderdste
drie-entveertighonderdste	4300	True	Flemish t-variant,hyphen_variant	drie-enveertighonderdste
drie-entveertigonderdste	4300	True	Flemish t-variant,hyphen_variant,h-less honderd	drie-enveertighonderdste
drieentveertighonderdste	4300	True	Flemish t-variant,lacking-trema-or-hyphen	drieënveertighonderdste
drieentveertigonderdste	4300	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënveertighonderdste
vierenveertighonderdste	4400	True		None
vierenveertigonderdste	4400	True	h-less honderd	vierenveertighonderdste
vierentveertighonderdste	4400	True	Flemish t-variant	vierenveertighonderdste
vierentveertigonderdste	4400	True	Flemish t-variant,h-less honderd	vierenveertighonderdste
vijfenveertighonderdste	4500	True		None
vijfenveertigonderdste	4500	True	h-less honderd	vijfenveertighonderdste
vijfentveertighonderdste	4500	True	Flemish t-variant	vijfenveertighonderdste
vijfentveertigonderdste	4500	True	Flemish t-variant,h-less honderd	vijfenveertighonderdste
zesenveertighonderdste	4600	True		None
zesenveertigonderdste	4600	True	h-less honderd	zesenveertighonderdste
